8,79236E+12;A C SILVA MIRANDA DE FREITAS;AC SILVA MIRANDA;R. Coronel Luiz Felipe, 186;;Centro;63400000;CEDRO;88 35641091;;;;Silva Miranda de Freitas;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- bolos - massas en geral - pães
7,31846E+12;A G MESQUITA SORVETERIA - ME;AG SORVETERIA;R. Teixeira Pinto, 1144;;Padre Manuel Lima e Silva;62600000;ITAPAGE;85 33462689;;"maconcont@hotmail.com;";;Antonio Gonçalves;0 à 150000;Nao;Nao;1;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- sorvetes
4,14349E+13;A I DOCES E SALGADOS LTDA - EPP;CASA DO BOLO;R. Dr. José Lino, 206;;Varjota;60191070;FORTALEZA;85 32673203;;"fahenrique@uol.com.br;";;Antonio Lopes;12000001 à 25000000;Nao;Nao;17;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- bolos - Doces - Lanches
1,03888E+13;A QUINTINO DE SOUSA;PANIFICADORA NOVA UNIÃO;Av. Luiz Vieira, 381;;Parque São José;60730230;FORTALEZA;85 34844654;;"tiao.novauniao@uol.com.br;";;Antonio Quintino de Sousa;0 à 150000;Sim;Nao;21;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- bolachas, bolos, pães, salgados
07137649000106;A SILVA PRAÇA INDÚSTRIA E COMÉRCIO DE ALIMENTOS LTDA;PANIFICADORA LUSO BRASIKLEIRA;R. Cel. Correia, 1884;Altos Sala 04;Centro;61600004;CAUCAIA;85 33421819;;"asilvapraca@yahoo.com.br;";;Mário Sequeira Praça;0 à 150000;Nao;Nao;7;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- biscoitos amanteigados - bolos - pães
1,22231E+13;A. CLEONIZA DE ALBUQUERQUE BEZERRA - ME;PANIFICADORA CLEOPAN;R. Tomás Gonzaga, 815;;Cristo Redentor;60337300;FORTALEZA;85 32867365;;"jfcleopan@gmail.com;";;Antonia Cleoniza de Alburqueque Bezerra;0 à 150000;Sim;Nao;6;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- pães.biscoitos,bolos,tortas,salgado.
01954900000130;A. G. DE OLIVEIRA NETO - ME;PANIFICADORA E CONFEITARIA SANTA ROSA;R. Tulipa Negra, 1769;;Parque Santa Rosa;60763005;FORTALEZA;85 32981221;;;;Abraão Gonçalves de Oliveira Neto;0 à 150000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- biscoitos amanteigados, bolos, pães carioquinha, pães de forma, pães hamburger
01704361000181;A. MARQUES SOARES ALIMENTOS - ME;INDÚSTRIA E COMÉRCIO DE CONDIMENTOS TINA;R. Dr. Júlio Lima, 2191;;Fátima II;63700000;CRATEUS;88 36912439;;"temperostina@bol.com.br;";;Altina Marques Soares;0 à 150000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- colorau - extratos e molhos de mesa - temperos líquidos
7,21087E+12;A. N. M. COMÉRCIO E PANIFICAÇÃO LTDA - ME;BOM BOCADO;R. Modesta, 261, Conjunto Palmeira;;Conjunto Palmeiras;60870140;FORTALEZA;85 32694647;;;;Alcineide Lopes Nobre de Meneses;0 à 150000;Nao;Nao;5;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- fabricação de produtos de panificação - pães carioquinhas
1,31111E+12;A. OSIAS DE CARVALHO;CASTANHA DO CAMPO;R. Miguel Fabrício, 80;;Campeste II;62875000;CHOROZINHO;85 96122222;96504026;"castanhadocampo@gmail.com;";;Osias de Carvalho;0 à 150000;Nao;Nao;6;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- castanhas do caju
5,02632E+12;A. PALADINO DOS SANTOS - ME;PADARIA BECO'S;R. Zé Melancia, S/N;;Canoa Quebrada;62800000;ARACATI;88 34213356;;;;Andreza Paladino dos Santos;0 à 150000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- biscoitos amanteigados, bolos, pães carioquinha, pães de forma, pães hamburger
01925328000181;A.C. RIBEIRO DE CASTRO - ME;XÔ KENTURA;R. Candido Maia, 300, A;;Antonio Bezerra;60356830;FORTALEZA;85 96022029;;"sidneyfic@yahoo.com.br;";;Antonio Carlos Ribeiro de Castro;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- bolos - bolos, pães carioca, pães de hamburger, pães hot dog, torradas - pão
35010289000104;A.M. DIAS SORVETES LTDA - ME;SORVETONNE;R. Liberato Barroso, 1047;;Centro;60030161;FORTALEZA;85 32312077;;"sorvetesbocaboca@yahoo.com.br;";;Assis Dias;0 à 150000;Sim;Nao;4;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- baunilha - morangos congelados,nao cozidos,cozidos em agua,vapor - sorvetes,mesmo contendo cacau,embalagens.imediatas
10594733000155;ABEL DOS SANTOS - ME;PANIFICADORA E CONFEITARIA PERNAMBUCANA;R. Socorro Norões Mota, 274;;Triângulo;63040810;JUAZEIRO DO NORTE;88 35712079;;"abel_santos2013@oi.com.br;";;Abel dos Santos;0 à 150000;Nao;Nao;6;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- biscoitos - bolos - pães
7,40552E+12;ACAPEL INDÚSTRIA E COMÉRCIO LTDA;ACAPEL;R. Trajano Aguiar, 160;;Barra do Ceará;60347395;FORTALEZA;85 32821300;;"acapel@ig.com.br;";;Arineide Maria Silveira de Souza;0 à 150000;Nao;Nao;12;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- gelo
6,34639E+13;ACL INDÚSTRIA E COMÉRCIO DE MASSAS ALIMENTÍCIAS LTDA;GLUCK FESTAS E EVENTOS;R. Pe. Leopoldo Fernandes, 183;;Fátima;60320020;FORTALEZA;85 32472727;;;;Silvana Câmara;0 à 150000;Nao;Nao;11;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- Fornecimento de produtos e serviços para buffet
6,32938E+13;ADILSON CARNEIRO ME;LEITE LIPAC;Fazenda Mocozal, S/N;;Sede;63800000;QUIXERAMOBIM;85 32791380;;"adilson@bol.com.br;";;Adilson Carneiro Mendença;150001 à 800000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;- Bebidas láctea,iorgutes,leite
