6,93746E+13;A L TEIXEIRA PINHEIRO;TEIXEIRA CONSTRUÇÕES;Rod. CE 060, 367;;Barreiras;63500000;IGUATU;88 35821910;;"texeiraconstrucoes@yahoo.com.br;";;Antonio Luiz Teixeira Pinheiro;0 à 150000;Nao;Nao;57;OBRAS DE INFRA-ESTRUTURA;- Asfalto - material de construção em geral
4,44192E+12;ABSOLUTA SERVIÇOS E SOLUÇÕES DE CONSTRUÇÕES LTDA - EPP;ABSOLUTA SERVIÇOS E SOLUÇÕES;R. Mário Studart, 514;;Monte Castelo;60326060;FORTALEZA;85 32238247;85 32238247;"absoluta.engenharia@hotmail.com;";;Ana Livia Ferreira de Souza;0 à 150000;Nao;Nao;10;OBRAS DE INFRA-ESTRUTURA;- apartamentos - obras públicas
7,64725E+12;ALSCIENCE ENGENHARIA E REPRESENTAÇÕES LTDA;ALSCIENCE;Av. Litorânea, 2020;Sala 210;Precabura;61760000;EUSEBIO;85 32701534;;"adriano.picanco@alscience.com.br;";;Adriano Vieira Cunha Picanco;0 à 150000;Nao;Nao;150;OBRAS DE INFRA-ESTRUTURA;- outras obras de engenharia
8,03466E+12;ALVES E ALVES ENGENHARIA E REPRESENTAÇÕES LTDA;A2 ENGENHARIA;R. Arnóbio Bacelar Caneca, 761, Box 02-A;;Lagoa Seca;63040270;JUAZEIRO DO NORTE;88 35115165;;"a2engenharia2006@hotmail.com;";;Francisco Herllon;0 à 150000;Nao;Nao;6;OBRAS DE INFRA-ESTRUTURA;- cons. de inst. esportivas e recreativas - construção de rodovias e ferrovias
6,96997E+13;ARM TELECOMUNICAÇÕES E SERVIÇOS DE ENGENHARIA SA;ARM INFRAESTRUTURA;R. Marcos Macedo, 1333, Torre II Andar 19/Torre Corp;;Aldeota;60150190;FORTALEZA;85 32059300;;;www.arminfraestrutura.com.br;Rauimundo Ferraz e Francisco Maia Junior;12000001 à 25000000;Nao;Nao;18000;OBRAS DE INFRA-ESTRUTURA;- Serviços de telecomunicaçao
1,13178E+12;AROUDO CORREIA LIMA - ME;AROUDO CORREIA LIMA;R. Origens Rabelo, 173;;Prado;63500000;IGUATU;88 99675081;;;;Aroudo Correia Lima;0 à 150000;Nao;Nao;3;OBRAS DE INFRA-ESTRUTURA;- caminhão deslocamento de fossa
5,13264E+12;BIR MAI GEOTÉCNICA E SERVIÇOS LTDA;BIR MAI;R. Princesa Izabel, S/N, Quadra D Lote 6 A 10;;Loteamneto Sítio Marquês;61700000;AQUIRAZ;85 32602545;85 32602545;"maria.josyrodrigues@gmail.com;";;Pedro Humberto Demes;0 à 150000;Nao;Nao;30;OBRAS DE INFRA-ESTRUTURA;- cravação de estacas - perfuração de poços profundos - sondagem
3,98753E+12;BORGES & LIMA CONSTRUÇÕES LTDA;CONSTRUTORA NOSSA SENHOARA;Rodovia CE 187, 916;;Frecheiras;62320000;TIANGUA;88 36712345;;"solimarjose@hotmail.com;";;Solimar José;0 à 150000;Nao;Nao;30;OBRAS DE INFRA-ESTRUTURA;- outras máquinas e aparelhos paraobras públicas, construção civil, betc
07680297000122;C3M ENGENHARIA LTDA;C3M ENGENHARIA;Av. Antonio Sales, 2371, Sala 213;;Dionisio Torres;60135101;FORTALEZA;85 32487206;;"morais@c3m.com.br;";;José Bezerra de Moraes;0 à 150000;Nao;Nao;100;OBRAS DE INFRA-ESTRUTURA;- execução de projetos - mão de obra
6,06063E+12;CAENGE - CARIRI ENGENHARIA LTDA;CAENGE;R. 7 de Setembro, 384;;Centro;63180000;BARBALHA;88 35322770;88 35322770;"caenge@hotmail.com;";;Hugo Figueiroa Pontes;0 à 150000;Nao;Nao;30;OBRAS DE INFRA-ESTRUTURA;- obras públicas
