8,2894E+12;A. C. BRASIL NORDESTE CLIMATIZAÇÃO PARA AUTOMÓVEIS LTDA;A. C. BRASIL;R. José Gulher da Costa, 651;;Luciano Cavalcante;60130420;FORTALEZA;85 32720258;;"administrativo_ce@acbrasil.combr;";;Antonio Manuel;0 à 150000;Nao;Nao;5;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- condensadores e evaporadores para ar condicionados automotivos
2,49969E+13;A.M.C.C TELECOM LTDA;FORMATTO ENGENHARIA;R. Ildefonso Albano, 1590;;Joaquim Távora;60115000;FORTALEZA;85 32267168;;"anamaria_ce@formattoeng.com.br;";;Tereza Cristina Lohman;0 à 150000;Nao;Nao;80;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- construção civil - telecomunicação
1,00811E+12;ACCIOLY, NOGUEIRA & CIA LTDA;PACAAS ENGENHARIA;R. Nunes Valente, 1569;;Aldeota;60125070;FORTALEZA;85 32612626;;"pacaas@pacaas.com.br;";;Alberto Accioly Pinto Nogueira;0 à 150000;Nao;Nao;1;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- outras obras de engenharia - serviços
9,50789E+12;AGIL COMÉRCIO E SERVIÇOS ELÉTRICOS LTDA;SELG;Av. Vinte de Janeiro, 2156;;Barra do Ceará;60331200;FORTALEZA;85 32374013;;"andreluiz@selg.com.br;";;Francisca Lindvania Holanda Almeida;0 à 150000;Nao;Nao;11;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- instalações elétricas - serviço de instalações elétricas
5,25832E+12;AGL EQUIPAMENTOS E SERVIÇOS LTDA;ARGL LOCAÇOES E SERVIÇOS;Rodovia CE 085, 3355;Km 03;Parque Itapoã;61600545;CAUCAIA;85 99890907;;"agl@fortalnet.com.br;";;Genova Nogueira Guedes Arruda;0 à 150000;Nao;Nao;15;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- compressor de ar - locação de compressores
5,2187E+12;AJA ENGENHARIA LTDA;AJA ENGENHARIA;R. Silva Paulet, 769, Sala 105;;Aldeota;60120020;FORTALEZA;85 34331803;;"aja@aja.eng.br;";www.aja.eng.br;Antonio Alexandre Frota Amora;0 à 150000;Sim;Nao;10;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- outras obras de engenharia - programa minha casa minha vida
7,79645E+12;ALTOPORT INDÚSTRIA E COMÉRCIO LTDA;ALTOPORT PORTAS AUTOMÁTICAS;R. Gonçalves Lêdo, 627;;Praia de Iracema;60110260;FORTALEZA;85 32543255;;"airtonximenes@yahoo.com.br;";www.altoportportas.blogsport.com;José Airton Coelho Ximenes;1500001 à 3000000;Nao;Nao;4;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- Portao de aluminio - portas automáticas
1,30584E+13;AMADEU NOGUEIRA DE SOUSA - ME;AGI SERVICOS;R. Julio Maciel, 1107;;Vila Manoel Sátiro;60713180;FORTALEZA;85 32963591;;"amadeunogeira10@hotmail.com;";;Amadeu Nogueira de Sousa;0 à 150000;Nao;Nao;2;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- instalações elétricas - pintura
6,97158E+13;ANTONIO TEIXEIRA DA ROCHA;SOLICITAR;R. Nossa Senhora das Graças, 1042;;Jacarecanga;60310770;FORTALEZA;85 32365437;;;;Antônio Teixeira da Rocha;0 à 150000;Nao;Nao;7;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- Serviços de pintura em edifícios
2,84154E+12;ARCANJO CONSTRUÇÕES E EMPREENDIMENTOS LTDA;ARCANJO CONTRUÇÕES;R. Teatrólogo Silvano Serra, 640;;Dunnas;60177050;FORTALEZA;85 32871229;;"referencialcontador@gmail.com;";;Francisco Arcanjo Neto;0 à 150000;Nao;Nao;19;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- serviços de construção
5,27647E+11;B B V INDUSTRIA PLÁSTICA E METALÚRGICA LTDA - ME;DEPLÁSTICO;R. Júlio Alcides, 122;;Maraponga;60710680;FORTALEZA;85 34953721;;"bbvplstico@yahoo.com.br;";;Tania Lucia Batista Maia Peixoto;0 à 150000;Nao;Nao;10;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- material de construção em geral
6,0387E+12;C & D COMÉRCIO E CONSTRUÇÕES LTDA - ME;C & D;R. das Cerejeiras, 661;Loja 4;Parque Presidente Vargas;60762732;FORTALEZA;85 32984141;;"cedservico@uol.com.br;";;Cleilsa Maria Silva Farias;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- instalações hidráulicas - manutenções elétricas
4,30552E+12;C M DE ALMEIDA - ME;MAGNO REFRIGERAÇÃO;R. 69, 291;;Conjunto Jereissati II;61800000;PACATUBA;85 33714172;;"escritoriocontabilasoc@gmail.com;";;Carlos Magno de Almeida;0 à 150000;Nao;Nao;2;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- ar condicionado (central) - consertos e manuntenção de ar condicionado
7,69872E+12;C. A. MOREIRA DE OLIVEIRA - ME;UNIPISOS MOREIRA;Av. Guarany, 527;;Centro;62870000;PACAJUS;85 33487058;;"unipisosmoreira@oi.com.br;";;Carlos Alberto Moreira de Oliveira;0 à 150000;Nao;Nao;2;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- material de construção em geral - pisos e revestimentos em geral
4,13337E+13;C. G. CONSTRUÇÕES LTDA;C. G. CONSTRUÇÕES;R. Gervasio Gurgel, 35 Altos;;Centro;60060100;FORTALEZA;85 32546500;;;;Eduardo Chaves Barros de Oliveira;0 à 150000;Nao;Nao;800;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- edificações, pavimentação
02687264000190;C. M. CONSTRUÇÕES LTDA;C M CONSTRUÇÕES;Av. Senador Virgílio Távora, 1701, Sala 1005;;Aldeota;60170251;FORTALEZA;85 32648585;;"zeteixeira@hotmail.com;";;Francisco Marinho Vasconcelos Filho;0 à 150000;Nao;Nao;6;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- cimento, cerâmicas - material de construção em geral
06925267000176;CAD CONSTRUÇÕES - LTDA;CAD CONSTRUÇÕES;R. Nunes Valente, 2794 A;;Dionisio Torres;60125071;FORTALEZA;85 32471157;85 32579731;"cadconstrutora@yahoo.com.br;";;Armando Correia Pinto;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- material de construção em geral
2,38023E+12;CALDAS & FURLANI ENGENHARIA LTDA;CALDAS & FURLANI;R. Maria Gomes de Sá, 1890 - Casa 60;;Mondubim;60765173;FORTALEZA;85 32962205;;"calfur@uol.com.br;";;Francisco Caldas da Silveira Junior;0 à 150000;Nao;Nao;60;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- edificações, pavimentação - terraplanagem
03160285000116;CARLOS EUGÊNIO ESCAVAÇÕES E TRANSPORTES LTDA;CARLOS EUGÊNIO ESCAVAÇÕES;R. N, 680;Loteamento Esplanada Castelão;Castelão;60867660;FORTALEZA;85 32266826;;"ce.escavacoesetransportes@hotmail.com;";;Carlos Eugênio Almeida de Sousa;0 à 150000;Nao;Nao;14;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- obras públicas
3,97799E+12;CARNEIRO DE MELO CONSTRUTORA E INCORPORADORA LTDA;CARNEIRO DE MELO;R. Capitão Vasconcelo, 100;;Alto da Balança;60170151;FORTALEZA;85 40086950;85 33113200;"financeiro@carneirodemelo.com.br;";www.carneirodemelo.com.br;Fábio Carneiro de Melo;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- obras residenciais
1,26618E+13;CICERO SILVA CHAGAS;;R. Elpidio Ricardo de Carvalho, 122;;Centro;63195000;ALTANEIRA;88 96127333;;"irorium@yahoo.com.br;";;Cicero Silva Chagas;0 à 150000;Nao;Nao;1;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- prestação de serviços de eletricidade,marcenaria e carpintaria
07240692000194;CLAUDIO BRASILEIRO - ME;PARANGABA DISTRIBUIDORA;Av. João Pessoa, 7201;;Parangaba;60721340;FORTALEZA;85 32320236;;;;Aminadab de Souza Beviláqua;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- material de construção em geral
4,15367E+13;COMEG CONSERVAÇÃO E MANUTENÇÃO DE ELEVADORES LTDA ME;COMEG;R. Monsenhor Vicente Martins, 1808;;Henrique Jorge;60520420;FORTALEZA;85 32900964;;"arnaldo_santiago@uol.com.br;";;Francisca Ferreira Gilo;0 à 150000;Nao;Nao;6;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- elevadores e monta-cargas - fornecimento e/ou instalação de elevadores - Partes de elevadores
8,4339E+12;CONAP SERVIÇOS E CONSTRUÇÕES LTDA;CONAP CONSTRUÇÕES;Av. Visconde do Rio Branco, 2254;;José Bonifácio;60055171;FORTALEZA;85 32522224;;;;Ana Paula Viana da Costa;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- material de construção em geral
7,20579E+12;CONSTRUTORA BRITÂNIA LTDA;CONSTRUTORA BRITÂNIA;Av. dos Marinheiros, 537;;Planalto Cidade Nova;61930305;MARACANAU;85 32962444;;"construtorabritania@yahoo.com.br;";;Paulo Sanford e George Cunha;0 à 150000;Nao;Nao;45;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- estradas - pavimentação
7,19684E+12;CONSTRUTORA MAUÁ LTDA;CONSTRUTORA MAUÁ;R. Fonseca Lobo, 1364;;Aldeota;60170320;FORTALEZA;85 32682048;;"construtora.maua@hotmail.com;";;Antonio Charles Pessoa;0 à 150000;Nao;Nao;8;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- empreendimentos habitacionais - obras públicas
5,24578E+12;CONSTRUTORA PARAJURU LTDA;CONSTRUTORA PARAJURU;R. do Comercio, S/N;;Parajuru;62840000;BEBERIBE;85 33388158;;;;Vagnelia Carvalho da Silva;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- terraplanagem
5,31221E+12;CONSTRUTORA RH LTDA;CONSTRUTORA RH;Av. Dom Luis, 500, Sala 1917;;Meireles;60160230;FORTALEZA;85 34581654;;"construtorarh@cecrel.com.br;";;Renata Macêdo;0 à 150000;Nao;Nao;0;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- construção de edificio - construção de estradas
7,01165E+12;CONSTRUTORA RODRIGUES DE OLIVEIRA LTDA;CROL - REBAIXAMENTO DO FREÁTICO;R. Alameda das Crisadalias, 153;;Cidade 2000;60190380;FORTALEZA;85 32491965;;"crol.luiz@yahoo.com.br;";;Luiz Rodrigues de Oliveira Neto;1500001 à 3000000;Nao;Nao;19;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- preparação de terreno para construção
5,78272E+12;CONTEMPLA - CONSTRUÇÕES E TERRAPLENAGEM LTDA;CONTEMPLA;R. Farias Lemos, 600, Sala A;;Messejana;60841455;FORTALEZA;85 32764007;85 32768796;"contempla@terra.com.br;";;Maurilio Mendina Valence;0 à 150000;Nao;Nao;10;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- locação de equipamentos, escavadeiras e caminhões muck
08683285000114;CONVAK CONSTRUÇÕES LTDA - ME;CONVAK;R. José Esmeraldo da Silva, 04;;Frei Damião;63250000;MILAGRES;88 35531955;;;;João Evangelista de Freitas;0 à 150000;Nao;Nao;1;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- prestação de serviços e construção - supressão vegetal
9,34746E+12;DOMO CONSTRUÇÕES LTDA.;DOMO;R. Joao Cordeiro, 1579;;Aldeota;60110300;FORTALEZA;85 32265434;;"domo@domoengenharia.com.br;";;Leonardo Oliveira Magalhaes / Enio Reinaldo Castel;0 à 150000;Nao;Nao;100;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- prestação de serviços a construção civil.
7,31925E+12;DUPLO M. CONSTRUTORA LTDA;DUPLO M. CONSTRUTORA;R. Auristela Maia Farias, 986;;Engenheiro Luciano Cavalcante;60811100;FORTALEZA;85 32733699;85 32733699;"duplom@uol.com.br;";;Marianna Fonteles Madeira Barros;0 à 150000;Sim;Nao;60;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- construções civil e edificações - outras máquinas e aparelhos para obras públicas
3,31639E+12;EBESCAP - EMP. BRAS. DE ENG. SEG., CIVIL, CONSULT., AVAL. E PERÍCIA LTDA;EBESCAP;R. Silvio Romero, 157;;Álvaro Weyne;60336100;FORTALEZA;85 32865871;;"ebescap@ebescapeng.com.br;";;Francisco Araujo Carneiro;0 à 150000;Nao;Nao;30;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- outras obras de engenharia - reconstrução, reparação, etc
07332665000141;ECO ENGENHARIA E DISTRIBUIÇÃO LTDA;ECO ENGENHARIA;Av. Deputado Paulino Rocha, 1360;;Cajazeiras;60864310;FORTALEZA;85 32247663;;"contato@ecoengenharia.com.br;";www.ecoengenharia.com.br;Sérgio Trentini;0 à 150000;Nao;Nao;5;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- tubo dreno, tubo dreno corrugado, telas para fachadas, tela para argamassa - canais de drenagem - geogrelha, geomembrana, dutos corugados
05998709000141;EIM INSTALAÇÕES INDUSTRIAIS LTDA;EIM;Av. Washington Soares, 5700;;Cambeba;60822142;FORTALEZA;85 34745000;;"eim@eim.ind.br;";www.eim.ind.br;Nivaldo Teixeira Filho;800001 à 1500000;Nao;Nao;150;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- instalações elétricas
3,50947E+13;ENGEPLAS CONSTRUÇÕES E REPRESENTÇÕES LTDA;;R. Vilebaldo Aguiar, 2245;;Cócó;60192035;FORTALEZA;85 32494014;;;;Fernando Roberto de Oliveira;0 à 150000;Nao;Nao;60;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- prestadora de serviços em geral para construções.
8,16203E+12;ENGESET ENGENHARIA E SERVIÇOS DE TELECOMUNICAÇÕES S.A;ENGESET;R. Chico Lemos, 665;;Cidade dos Funcionários;60822785;FORTALEZA;85 32791407;;"lucianams@engeset.com.br;";www.algar.com.br;Josafá Rocha de Carvalho;1500001 à 3000000;Nao;Nao;55;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- reparos em telefonia
1,03521E+13;ENPECEL ENGENHARIA LTDA;ENPECEL ENGENHARIA;R. Leonel Chaves, 64;;Parangaba;60720310;FORTALEZA;85 32921263;;"enpecel@enpecel.com.br;";www.enpecel.com.br;Wandick Landry Sobreira Cavalcante;0 à 150000;Sim;Nao;210;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- e substação elétrica - execução de linhas e transmissão
1,23265E+13;EXPEDITO PEREIRA COSTA;EPC ARCONDICIONADO;R. Doutor Walter Porto, 1440;;Cambeba;60822250;FORTALEZA;85 99917808;;;;Expedito Pereira Costa;0 à 150000;Nao;Nao;1;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- instalações e manutenção de arcondicionado - prestação de serviços
9,59703E+12;F EDSON DE OLIVEIRA - ME;EDS REFRIGERAÇÃO;R. Hungria, 449;;Maraponga;60710560;FORTALEZA;85 34834969;;"eds@edsrefrigeracao.com;";www.edsrefrigeracao.com;Francisco Edson Oliveira;0 à 150000;Nao;Nao;12;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- manutenção e instalação de ar condicionado
6,5991E+12;FAMEL FACÓ MÁQUINAS E ENGENHARIA LTDA;FAMEL;Av. Deputado Paulino Rocha, 3097;;Castelão;60864310;FORTALEZA;85 96351100;;"famelfaco@hotmail.com;";;Orlando Facó;1500001 à 3000000;Nao;Nao;20;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- terraplanagens
1,03643E+13;FERMAQ - FERNANDO MÁQUINAS E SERVIÇOS LTDA.;FERMAQ;R. Basílio Emiliano Pinto, 2410;Caixa Postal 61;Combate;63900000;QUIXADA;88 34120563;;;;Maria Alzeni de Lima Sá;0 à 150000;Nao;Nao;3;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;- serviços Industriais
