1,13667E+13;A A FREIRES DE PAIVA ESQUADRIAS DE ALUMINIO;ALUMETAL VIDROS;Av. Francisco Sa, 6223;;Barra do Ceará;60330878;FORTALEZA;85 33087932;;"alumetalvidros32281147@hotmail.com;";;Antonio Airton Freire de Paiva;0 à 150000;Nao;Nao;5;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- portões - grades - janelas
7,15949E+12;ABS - METALMECÂNICA INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA - ME;ABS METALMECÂNICA;Rodovia BR 222, S/N, Km 88;;Planalto da Preguiça;62660000;UMIRIM;85 34781311;;"absmetalmecanica@gmail.com;";;Luis Pinheiro Bastos;0 à 150000;Sim;Nao;23;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- máquinas e equipamentos - estruturas metálicas
3,42841E+12;ABS METALÚRGICA LTDA - ME;A.S BASTOS;R. Rodolfo Teófilo, 263;;Tabapuazinho;61634090;CAUCAIA;85 32836502;;"jrm.contabilidade@hotmail.com;";;Avilton Sales Bastos;0 à 150000;Nao;Nao;1;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- fabricação de esquadrias de metal
2,34645E+13;ACC INDUSTRIA E COMERCIO LTDA - EPP;;Av. Francisco Sa, 2670 Anexo D;;Jacarecanga;60835000;FORTALEZA;85 32858001;;"eregisalmeida@ig.com.br;";;Monica Costa Lima Rodrigues;0 à 150000;Nao;Nao;5;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- fabricação de artigos de metal para uso doméstico e pessoal
9,90842E+11;AÇO CEARENSE INDUSTRIAL LTDA;AÇO CEARENSE;Rodovia Antiga BR 222, S/N;Km 19;Genipabú;61616000;CAUCAIA;85 35218300;;"acocearense@acocearense.com.br;";;José Vilmar Ferreira;0 à 150000;Sim;Nao;1656;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- chapas e tiras distendidas de ferro e aço - outros fios, varetas, tubos, chapas de metais comuns - outros perfis de ferro e aço, obt/acab. a frio
00990842000308;AÇO CEARENSE INDUSTRIAL LTDA;AÇO CEARENSE;Rodovia BR 222, S/N - Km 21;;Genipabú;61616000;CAUCAIA;85 35218300;;"acocearense@acocearense.com.br;";;José Vilmar Ferreira;0 à 150000;Nao;Nao;803;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- aço - barras de ferro
1,58571E+12;ADOLFO AGUIAR DA CUNHA;METALURGICA S & F;R. Fernando Farias de Melo, 115;;Vila Manoel Sátiro;60713480;FORTALEZA;85 34832946;;"adf_aguiar@hotmail.com;";;Adolfo Aguiar da Cunha;0 à 150000;Nao;Nao;10;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- estruturas metálicas
1,47544E+12;AFONSO C. INDÚSTRIA E COMÉRCIO DE INOX LTDA;AFC INOX;Av. dos Expedicionários, 8305;;Itaperi;60741600;FORTALEZA;85 32327753;;"afcinox@gmail.com;";;Paulo Afonso Pinheiro;0 à 150000;Nao;Nao;8;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- alongadores em aço inox, cadeiras tubulares, camas tubulares, estantes, mesas tubulares, projetos em aço - armador de aço inox - prolongadores de aço inox
07157605000130;AGATEK INDÚSTRIA E COMÉRCIO LTDA;AGATEK;R. Pero Coelho, 427;;Centro;60140100;FORTALEZA;85 32318098;;"norma@agatek.com.br;";;Bernardo Lima de Albuquerque Junior;0 à 150000;Nao;Nao;70;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- cortinas de madeira, persianas horizontais em alumínio
10447669000180;AGB INDÚSTRIA DE REFRIGERAÇÃO DO NORDESTE LTDA;AGB REFRIGERAÇÃO;Av. Presidente Costa e Silva, 2527;;Mondubim;60761505;FORTALEZA;85 32912547;85 32912547;"agb@agbce.com.br;";www.agbce.com.br;Americo Guedes Neto;0 à 150000;Nao;Sim;20;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- produtos de refrigeração comercial
1,10208E+13;ALISSON FARIAS FEITOZA - ME;LUX LAR;R. Professora Ivany Feitosa de Oliveira, 516;;Tiradentes;63031140;JUAZEIRO DO NORTE;88 30852171;;"luxlarepresentacoes@hotmail.com;";;Alisson F. Feitosa;0 à 150000;Nao;Nao;12;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- Jogos para guardar alimentos - panelas
1,22976E+13;ALMIR RODRIGUES DE SOUZA - ME;ALMIR R. DE SOUZA;R. Professor Jõao Coelho, 65;;Centro;63500000;IGUATU;88 35816041;88 35816041;"edmarcontab@oi.com.br;";www.edmarcontabil.com.br;Almir Rodrigues de Souza;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;- grades de ferro - portões
