1,049E+13;A & P INDÚSTRIA COMÉRCIO E SERVIÇOS DE CONFECÇÕES LTDA - ME;ALL WAY;R. Silva Baima, 155;;Henrique Jorge;60510425;FORTALEZA;85 32331948;85 (Vazio);"palex@veloxmail.com.br;";;Paulo Alexandre de Sousa;0 à 150000;Nao;Nao;18;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- calças e bermuldas - fabricação de roupas jeans
3,04827E+12;A E C INDÚSTRIA E COMÉRCIO DE CONFECÇÕES LTDA - ME;A & C;R. Guarani, 368, Loja C;;Jóquei Clube;60510461;FORTALEZA;85 99092060;;"oitozerojeans@oi.com.br;";;Anderson Clayton Esteves Brasil;0 à 150000;Nao;Nao;30;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- calças e shorts - roupas em jeans
7,85054E+12;A H SOUZA COSTA - ME;TATY FASHION;R. Maria Clara, 1510;;Quintino Cunha;60345290;FORTALEZA;85 32829405;;"mariadjane@hotmail.com;";;Antonio Haroldo Souza Costa;0 à 150000;Nao;Nao;19;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- moda feminina em geral
1,0419E+13;A L DA SILVA VESTUÁRIO;VERRATI;R. Setembrina, 413;;Parque Santa Rosa;60763646;FORTALEZA;85 32985761;;"bhianindustria@hotmail.com;";;José Carlos da Silva;0 à 150000;Nao;Nao;8;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- blusas - Modinha - shorts
1,09865E+13;A M DINIZ DE SOUZA - ME;A M DINIZ;R. Bueno, 680 Casa C Altos;;Bom Sucesso;60541704;FORTALEZA;85 34837090;;"ariannacelia@hotmail.com;";;Antonio Marcos Diniz;0 à 150000;Nao;Nao;18;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- calças femininas - short
8,79206E+12;A R C ALMEIDA CONFECÇÕES - ME;A R C CONFECÇÕES;R. Guilherme Rocha, 1380 Loja 06;;Centro;60030141;FORTALEZA;85 32381674;;"arc_almeida@hotmail.com;";;Rogeria Almeida;0 à 150000;Nao;Nao;9;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- confecções
75993000160;A R CARVALHO BARROS - ME;RB CONFECÇÕES;R. Minervino de Castro, 1110;;Rodolfo Teófilo;60430120;FORTALEZA;85 32360546;;"rbbrindes@bol.com.br;";;Ricardo Barros;0 à 150000;Nao;Nao;2;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- confecção de Fardamentos
1,03183E+13;A S A DA SILVA CONFECÇÕES;EDNA MODA INTIMA;Travessa Seis Companheiros, 80;;Barra do Ceará;60331800;FORTALEZA;85 32863871;;;;Antonio Silvano da Silva;0 à 150000;Nao;Nao;5;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- confecção de roupas íntimas
7,13978E+12;A W S DE LIMA - ME;FERA DA ONDA;R. Santa Liduina, 144;;Vila Manoel Sátiro;60713590;FORTALEZA;85 34832924;;"silviasilviabrasil@hotmail.com;";;Antonio Wedson Sales de Lima;0 à 150000;Nao;Nao;22;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- roupa em geral, masculina, blusas, camisetas
04502681000147;A&L INDÚSTRIA E COMÉRCIO DE CONFECÇÕES LTDA - ME;GATA RADICAL;R. Planalto Pici, 660;;Pici;60511330;FORTALEZA;85 34961239;;"antonioael@yahoo.com.br;";;Antonio José;0 à 150000;Nao;Nao;8;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;- moda fitness, roupas para academias de musculação
