1,32656E+13;2TMG INDÚSTRIA E COMÉRCIO DE PNEUS LTDA;RENOMIC;R. Pro. José Silveira, 25;;Passaré;60862010;FORTALEZA;85 32952344;;"renomic@renomic.com.br;";;Gilberto Soares Júnior;0 à 150000;Nao;Nao;12;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- pneus usados de borracha
7,10691E+12;A T B ARTEFATOS DE BORRACHA LTDA;A T B;R. Nonato Farias, 48;;Messejana;60873290;FORTALEZA;85 32744709;;"atbaterfatos@hotmail.com;";;Milton Studart Neto;1500001 à 3000000;Nao;Sim;50;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- fabricação de borrachas
1,02922E+13;A.S.A.DE SOUSA -ME;PNEUS STEEL;Av. Júlio Jorge Vieira, 601 Galpão 50;;Cidade dos Funcionários;60822575;FORTALEZA;85 32797069;;;;Wexda Cavalcante;0 à 150000;Nao;Nao;9;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- pneus recauchutados de borracha
7,21395E+13;ACRIART INDÚSTRIA E COMÉRCIO DE LUMINOSOS LTDA ME;ACRIART;R. Eduardo Garcia, 315, Loja A;;Aldeota;60150100;FORTALEZA;85 32444900;85 32444900;"comercial@acriartacrilicos.com.br;";www.acriartacrilicos.com.br;Armem Boydjan;0 à 150000;Nao;Nao;8;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- Acrilicos
5,37321E+12;AGROPAULO AGROINDUSTRIAL S.A;YNPLASTIC EMBALAGENS;R. Francisco Leandro, 399;;Messejana;60840820;FORTALEZA;85 32741413;;"joao.luiz@agropaulo.com;";;Everardo Telles;0 à 150000;Sim;Sim;45;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- frascos - garrafas - garrafões
2,34708E+13;ANTONIO CAETANO DA SILVA - ME;LUVAS FORTE KALVIN;R. Maria de Sousa, 50 Altos;;Jardim Iracema;60340580;FORTALEZA;85 32284943;;"kaetano.s@ig.com.br;";;Antonio Caetano da Silva;100000000 à 250000000;Nao;Nao;6;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- luvas de varquetas - mangas - perneiras
7,52774E+12;ARCA PLAST INDÚSTRIA E COMÉRCIO DE PLÁSTICOS LTDA - ME;ARCA PLAST;Av. Cel. Carvalho, 2697 - A;;Quintino Cunha;60341630;FORTALEZA;85 32821344;;"arca.plast@gmail.com;";;Thyago Gurgel Pegado;0 à 150000;Nao;Nao;29;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- conjuntos em plástico, copos, bacias e pratos - outras obras de plásticos
09579218000117;ASP INDÚSTRIA E COMÉRCIO EXPORTAÇÃO E IMPORTAÇÃO EIRELI - ME;FORT CANOS DO BRASIL;R. Delmiro Junior, 372;;Parque Novo Mondubim;61930340;MARACANAU;85 32931556;;"fortcanos@hotmail.com;";;Alexandre França Pinto;0 à 150000;Nao;Sim;8;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- tubos - tubos de esgoto
2,02104E+12;AUTO CENTER PAPICU SERVIÇO AUTOMOTIVO LTDA - ME;AUTO CENTER & LAVA JATO;Av. Engenheiro Alberto Sá, 571;;Papicu;60191070;FORTALEZA;85 30912272;;"acpapicu@hotmail.com;";;Aderson Uchoa Florêncio;0 à 150000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- assentos para veículos - barras de direção para veículos automóveis - caixas de direção para veículos automóveis
1,53467E+13;BITTENCOURT SOUSA E SENISE IND COM EMBALAGENS LTDA - ME;BSPET;R. Ferreira Lima, 150;LETRA D62;Dias Macedo;60860522;FORTALEZA;85 30824787;;"patricia.bspet@hotmail.com;";;Gerson Bittencourt;0 à 150000;Sim;Nao;30;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- embalagens
2,4049E+12;BORRACHARIA HALLEY LTDA - ME;BORRACHARIA HALLERY;Av. Antonio Sales, 222, Loja - 01;;Piedade;60135100;FORTALEZA;85 32541228;;"naopossui;";;João Halley Mateus;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- pneus
6,93633E+12;BRASIL PLAST INDÚSTRIA E COMÉRCIO DE INJETADOS LTDA - EPP;BRASIL PLAST;R. Direita, 230;;Planalto Cidade Nova;61930160;MARACANAU;85 99951756;;;;Vicente Teixeira Neto;0 à 150000;Nao;Nao;36;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- armações de plásticos para óculos
1,86473E+12;BRASILPLAST INDÚSTRIA E COMÉRCIO LTDA - ME;BRASILPLAST;R. Osvaldo Risato, 224;;Pajuçara;61934280;MARACANAU;85 32972315;;"brasilplast.ind.com.ltda@gmail.com;";;Márcio Peroba Façanha;0 à 150000;Nao;Nao;10;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- embalagens de plástico ou borracha para material de limpeza - rolhas, tampas, etc. para fechar recipientes de plásticos
35237304000151;BRINK BEM BRINQUEDOS E MÓVEIS DO NORDESTE LTDA;BRINK BEM;R. Major Vaz, 130;;Dias Macedo;60860100;FORTALEZA;85 32951299;85 32951031;"francisco.f.chagas@uol.com.br;";www.brink-bem.com.br;Francisco Chagas Filho;0 à 150000;Sim;Nao;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- artigos de escritorio e artigos escolares,de plásticos - outros brinquedos
05383170000116;BRUNO E SILVEIRA EMBALAGENS LTDA - ME;BS EMBALAGENS;R. Evaristo Reis 522, Casa B;;Pio XII;60130600;FORTALEZA;85 32574012;85 32574012;"bs_embalagens@terra.com.br;";;Renata Oliveira;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- bobina para frutas e verduras - embalagens a vácuo - Sacolas
2,6185E+12;CARLOS ZONMILTON FONTELES - ME;CAPOTARIA DOIS IRMÃOS;Av. Eduardo Girão, 137;;Jardim América;60415540;FORTALEZA;85 34945664;;"capotariadoisirmaos@hotmail.com;";;Carlos Zormmilton Fonteles;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- forração de bancos - revestimento de volante
6,21848E+12;CEARÁ EMBALAGENS DE PAPELÃO LTDA;CEARAPEL;R. Jorge Guimarães Almeida, 1735;;Parque Guadalajara;61650005;CAUCAIA;85 30819173;;"cearapel@hotmail.com;";;Francisco Glabson Sobreira Amorim;0 à 150000;Nao;Nao;8;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- caixas de papel - embalagens em geral
1,03666E+13;CEARÁ ESPUMA INDÚSTRIA E COMÉRCIO LTDA - ME;CESPUMA;R. 11, S/N;;Dt Tupuiu;61700000;AQUIRAZ;85 32602066;85 32602040;"contato@cearaespuma.com.br;";www.cearaespuma.com.br;Ezequiel Albuquerque;0 à 150000;Nao;Nao;10;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- fabricação de laminados planos - fabricação de tubulares de material plástico
4,13249E+13;CERÂMICA PAULO CESAR LTDA;CERAMICA PC;Rodovia CE 040, S/N Km 52;;Zona Rural;62850000;CASCAVEL;85 33341577;;;;Francisca Ivonete Mateus Pereira;0 à 150000;Nao;Nao;18;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;- chapeus e outros artefs.de borracha ou de plástico - chapeus e outs.artefs.de feltro,obtidos dos esbocos,etc - chapéus e outros artefatos de outros materias,exc.de malha
