7,24979E+13;A & A QUIMICA LTDA;PIETRO;Via de Penetração 04, S/ N;III Distrito Industrial de Fortaleza;Pajuçara;61931070;MARACANAU;85 33881490;;"adriano@pietro.ind.br;";www.pietro.ind.br;Adriano Sampaio Borges;0 à 150000;Nao;Nao;10;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- Conservantes - Fragäncias - Tensoativos
3,31756E+12;A TONAL INDÚSTRIA QUÍMICA LTDA;ATONAL;Rodovia BR 222 Km 223, 3105;;Distrito Industrial;62051060;SOBRAL;88 36778800;88 36778820;"william@atonal.com.br;";www.atonal.com.br;William Galvão Faleiro;1500001 à 3000000;Nao;Nao;53;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- solventes - tintas - tintas serigráficas
6,92009E+12;ALCALIS INDÚSTRIA E COMÉRCIO LTDA - ME;ALCALIS;R. André Chaves, 268;;Montese;60416150;FORTALEZA;85 34948414;;"alcalis@gmail.com;";;Maria Elisabeth Silva Oliveira;0 à 150000;Nao;Nao;30;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- produtos químicos
1,22571E+13;ANA MARCIA DE OLIVEIRA CARVALHO;;R. Otacilio Dercosa, 112;;Praia do Futuro;60000000;FORTALEZA;85 88779594;;;;Ana Marcia de Oliveira Carvalho;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- cosméticos
8,23595E+12;ANDRÉ WILSON AIRES CAULA - ME;ARTE IMAGEM;Av. Francisco Sá, 2420;;Jacarecanga;60310000;FORTALEZA;85 32142312;85 3214-2676;"awaires@hotmail.com;";;Andre Wilson Aires Caula;0 à 150000;Nao;Nao;2;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- locação de equipamento audio visual
5,41269E+12;ARACACY MAIRA ALMEIDA SALDANHA DE OLIVEIRA - ME;ARACACY;R. Dr. Pedro Sampaio, 10, A;;Lourdes;60177020;FORTALEZA;85 32624833;;;;Aracacy Maira Almeida;0 à 150000;Nao;Nao;1;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- embalagens - perfumes
4,12981E+13;AUGUSTO FERREIRA DA SILVA - ME;INCAFS;R. Epitacio Pessoa, 148;;Franciscanos;63020160;JUAZEIRO DO NORTE;88 35115747;88 35115747;"grupoaugustoferreira@yahoo.com;";;Augusto Ferreira da Silva;1500001 à 3000000;Nao;Sim;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- sabonete Barbamão - sabonete de Argila - sabonete de aroeira
3,82816E+12;AUTOFRAN INDÚSTRIA E COMÉRCIO LTDA - ME;AUTOFRAN;R. Araré, 1532;;Parque Potira;61650110;CAUCAIA;85 32373004;;"autofranfabrica@hotmail.com;";;Júlio César do Nascimento;0 à 150000;Nao;Nao;6;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- água sanitária - cera de carnauba - silicone
1,39239E+13;AVCO POLÍMEROS DO BRASIL;AVCO;R. Leste 3, 302;;Distrito Industrial;61939080;MARACANAU;85 32158308;;"david@avco.com.br;";;David Baecker;25000000 à 50000000;Nao;Nao;35;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- produtos químicos para as indústrias têxtil, de tintas e de couros.
12884672000358;BERACA SABARÁ QUÍMICOS E INGREDIENTES SA;BERACA SABARÁ;Sítio Alto Fechado, S/N;;;61880000;PACATUBA;85 33662350;85 33662350;;;Nonato Sabará;0 à 150000;Sim;Nao;33;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- cloro
4,16297E+13;BIK BAMBINI INDÚSTRIA DE ARTIGOS ESCOLARES LTDA;BIK BAMBINI;R. Padre Severiano, 256;;Messejana;60871565;FORTALEZA;85 32741885;;"bikbambini@bikbambini.com.br;";;Ricardo Claudio Patricio;0 à 150000;Nao;Nao;25;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- Giz - cola branca, massas, tintas - Corretivo, frasco, tampa, tinta guache
05591174000190;BIO-SEIVA INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA;BIO SEIVA COSMÉTICOS;R. Visconde de Icó, 436;;Ellery;60320640;FORTALEZA;85 30229251;85 30229252;"bioseiva@hotmail.com;";www.bioseiva.com.br;Valdivino Lopes Trindade;0 à 150000;Sim;Nao;18;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- shampoos
7,80131E+12;BIOMATIKA INDÚSTRIA E COMÉRCIO DE PRODUTOS NATURAIS LTDA S.A;BIOMATIKA;Av. Eusébio de Queiroz, 4969;;Centro;61760000;EUSEBIO;85 32601384;;"biomatika@biomatika.com.br;";;José Dias de Vasconcelos Filho;0 à 150000;Nao;Nao;35;FABRICAÇÃO DE PRODUTOS QUÍMICOS;- cosméticos - produtos naturais
